					ZCE Options Historical Data(2023AP)
Date       |Contract Code|Pre Settle|Open     |High     |Low      |Close    |Settle|Chg 1   |Chg 2   |Volume (lot)|O.I.   |OI Change|Turnover (RMB 10,000)|DELTA     |Implied Volatility|Exercise Volume
2023-12-08 |AP403P8500   |330.00      |0.00     |0.00     |0.00     |0.00     |259.00    |-71.00    |-71.00    |0         |0            |0        |0.00      |-0.4817   |20.45             |0                              
2023-12-08 |AP403P8600   |389.50      |0.00     |0.00     |0.00     |0.00     |311.00    |-78.50    |-78.50    |0         |0            |0        |0.00      |-0.5428   |20.20             |0                              
2023-12-08 |AP403P8700   |455.50      |0.00     |0.00     |0.00     |0.00     |369.50    |-86.00    |-86.00    |0         |0            |0        |0.00      |-0.6029   |20.05             |0                              
2023-12-08 |AP403P8800   |528.00      |0.00     |0.00     |0.00     |0.00     |435.00    |-93.00    |-93.00    |0         |0            |0        |0.00      |-0.6602   |20.01             |0                              
2023-12-08 |AP403P8900   |605.50      |0.00     |0.00     |0.00     |0.00     |506.00    |-99.50    |-99.50    |0         |0            |0        |0.00      |-0.7130   |20.09             |0                              
2023-12-08 |AP403P9000   |689.50      |0.00     |0.00     |0.00     |0.00     |585.00    |-104.50   |-104.50   |0         |0            |0        |0.00      |-0.7577   |20.29             |0                              
2023-12-08 |AP403P9100   |777.00      |0.00     |0.00     |0.00     |0.00     |668.00    |-109.00   |-109.00   |0         |0            |0        |0.00      |-0.7963   |20.61             |0                              
2023-12-08 |AP403P9200   |867.00      |0.00     |0.00     |0.00     |0.00     |754.00    |-113.00   |-113.00   |0         |0            |0        |0.00      |-0.8296   |21.03             |0                              
2023-12-08 |AP403P9300   |960.00      |0.00     |0.00     |0.00     |0.00     |844.50    |-115.50   |-115.50   |0         |0            |0        |0.00      |-0.8550   |21.52             |0                              
2023-12-08 |AP403P9400   |1,054.00    |0.00     |0.00     |0.00     |0.00     |936.00    |-118.00   |-118.00   |0         |0            |0        |0.00      |-0.8779   |22.06             |0                              
2023-12-08 |AP403P9500   |1,150.00    |0.00     |0.00     |0.00     |0.00     |1,030.00  |-120.00   |-120.00   |0         |0            |0        |0.00      |-0.8947   |22.64             |0                              
2023-12-08 |AP403P9600   |1,246.50    |0.00     |0.00     |0.00     |0.00     |1,124.50  |-122.00   |-122.00   |0         |0            |0        |0.00      |-0.9105   |23.24             |0                              
2023-12-08 |AP403P9700   |1,343.50    |0.00     |0.00     |0.00     |0.00     |1,220.50  |-123.00   |-123.00   |0         |0            |0        |0.00      |-0.9222   |23.85             |0                              
2023-12-08 |AP403P9800   |1,441.00    |0.00     |0.00     |0.00     |0.00     |1,317.00  |-124.00   |-124.00   |0         |0            |0        |0.00      |-0.9327   |24.46             |0                              
2023-12-08 |AP403P9900   |1,539.00    |0.00     |0.00     |0.00     |0.00     |1,413.50  |-125.50   |-125.50   |0         |0            |0        |0.00      |-0.9423   |25.07             |0                              
2023-12-08 |AP404C10000  |11.50       |0.00     |0.00     |0.00     |0.00     |17.00     |5.50      |5.50      |0         |6            |0        |0.00      |0.0497    |20.86             |0                              
2023-12-08 |AP404C10200  |7.00        |0.00     |0.00     |0.00     |0.00     |10.50     |3.50      |3.50      |0         |3            |0        |0.00      |0.0325    |20.92             |0                              
2023-12-08 |AP404C7000   |1,347.50    |0.00     |0.00     |0.00     |0.00     |1,471.50  |124.00    |124.00    |0         |0            |0        |0.00      |0.9826    |20.44             |0                              
2023-12-08 |AP404C7100   |1,252.00    |0.00     |0.00     |0.00     |0.00     |1,374.50  |122.50    |122.50    |0         |0            |0        |0.00      |0.9726    |20.44             |0                              
2023-12-08 |AP404C7200   |1,158.50    |0.00     |0.00     |0.00     |0.00     |1,278.50  |120.00    |120.00    |0         |0            |0        |0.00      |0.9599    |20.43             |0                              
2023-12-08 |AP404C7300   |1,066.00    |0.00     |0.00     |0.00     |0.00     |1,184.50  |118.50    |118.50    |0         |0            |0        |0.00      |0.9448    |20.41             |0                              
2023-12-08 |AP404C7400   |976.50      |0.00     |0.00     |0.00     |0.00     |1,091.50  |115.00    |115.00    |0         |0            |0        |0.00      |0.9270    |20.40             |0                              
2023-12-08 |AP404C7500   |890.00      |0.00     |0.00     |0.00     |0.00     |1,002.00  |112.00    |112.00    |0         |0            |0        |0.00      |0.9042    |20.39             |0                              
2023-12-08 |AP404C7600   |806.00      |0.00     |0.00     |0.00     |0.00     |914.50    |108.50    |108.50    |0         |0            |0        |0.00      |0.8782    |20.38             |0                              
2023-12-08 |AP404C7700   |726.00      |0.00     |0.00     |0.00     |0.00     |830.00    |104.00    |104.00    |0         |0            |0        |0.00      |0.8493    |20.37             |0                              
2023-12-08 |AP404C7800   |650.50      |0.00     |0.00     |0.00     |0.00     |749.50    |99.00     |99.00     |0         |0            |0        |0.00      |0.8148    |20.37             |0                              
2023-12-08 |AP404C7900   |578.50      |0.00     |0.00     |0.00     |0.00     |673.00    |94.50     |94.50     |0         |0            |0        |0.00      |0.7772    |20.36             |0                              
2023-12-08 |AP404C8000   |511.50      |0.00     |0.00     |0.00     |0.00     |599.50    |88.00     |88.00     |0         |0            |0        |0.00      |0.7371    |20.36             |0                              
2023-12-08 |AP404C8100   |450.00      |0.00     |0.00     |0.00     |0.00     |532.50    |82.50     |82.50     |0         |0            |0        |0.00      |0.6925    |20.36             |0                              
2023-12-08 |AP404C8200   |392.00      |0.00     |0.00     |0.00     |0.00     |469.00    |77.00     |77.00     |0         |0            |0        |0.00      |0.6465    |20.37             |0                              
2023-12-08 |AP404C8300   |340.00      |0.00     |0.00     |0.00     |0.00     |409.50    |69.50     |69.50     |0         |0            |0        |0.00      |0.5989    |20.38             |0                              
2023-12-08 |AP404C8400   |293.00      |0.00     |0.00     |0.00     |0.00     |357.00    |64.00     |64.00     |0         |0            |0        |0.00      |0.5499    |20.39             |0                              
2023-12-08 |AP404C8500   |249.50      |0.00     |0.00     |0.00     |0.00     |308.00    |58.50     |58.50     |0         |0            |0        |0.00      |0.5012    |20.40             |0                              
2023-12-08 |AP404C8600   |213.50      |0.00     |0.00     |0.00     |0.00     |264.50    |51.00     |51.00     |0         |0            |0        |0.00      |0.4529    |20.42             |0                              
2023-12-08 |AP404C8700   |179.50      |0.00     |0.00     |0.00     |0.00     |226.00    |46.50     |46.50     |0         |0            |0        |0.00      |0.4062    |20.45             |0                              
2023-12-08 |AP404C8800   |151.00      |0.00     |0.00     |0.00     |0.00     |190.50    |39.50     |39.50     |0         |0            |0        |0.00      |0.3606    |20.47             |0                              
2023-12-08 |AP404C8900   |126.00      |0.00     |0.00     |0.00     |0.00     |161.50    |35.50     |35.50     |0         |0            |0        |0.00      |0.3188    |20.50             |0                              
2023-12-08 |AP404C9000   |104.00      |0.00     |0.00     |0.00     |0.00     |134.50    |30.50     |30.50     |0         |0            |0        |0.00      |0.2786    |20.53             |0                              
2023-12-08 |AP404C9100   |86.00       |0.00     |0.00     |0.00     |0.00     |112.50    |26.50     |26.50     |0         |0            |0        |0.00      |0.2423    |20.56             |0                              
2023-12-08 |AP404C9200   |69.50       |0.00     |0.00     |0.00     |0.00     |93.00     |23.50     |23.50     |0         |0            |0        |0.00      |0.2088    |20.59             |0                              
2023-12-08 |AP404C9300   |57.50       |0.00     |0.00     |0.00     |0.00     |76.50     |19.00     |19.00     |0         |0            |0        |0.00      |0.1785    |20.62             |0                              
2023-12-08 |AP404C9400   |46.00       |0.00     |0.00     |0.00     |0.00     |62.50     |16.50     |16.50     |0         |0            |0        |0.00      |0.1520    |20.66             |0                              
2023-12-08 |AP404C9500   |37.50       |0.00     |0.00     |0.00     |0.00     |50.50     |13.00     |13.00     |0         |0            |0        |0.00      |0.1275    |20.69             |0                              
2023-12-08 |AP404C9600   |29.50       |0.00     |0.00     |0.00     |0.00     |41.50     |12.00     |12.00     |0         |3            |0        |0.00      |0.1075    |20.72             |0                              
2023-12-08 |AP404C9700   |24.00       |0.00     |0.00     |0.00     |0.00     |32.50     |8.50      |8.50      |0         |3            |0        |0.00      |0.0886    |20.76             |0                              
2023-12-08 |AP404C9800   |18.50       |0.00     |0.00     |0.00     |0.00     |26.50     |8.00      |8.00      |0         |3            |0        |0.00      |0.0740    |20.79             |0                              
2023-12-08 |AP404C9900   |15.00       |0.00     |0.00     |0.00     |0.00     |21.00     |6.00      |6.00      |0         |6            |0        |0.00      |0.0600    |20.82             |0                              
2023-12-08 |AP404P10000  |1,664.50    |0.00     |0.00     |0.00     |0.00     |1,542.50  |-122.00   |-122.00   |0         |0            |0        |0.00      |-0.9519   |20.86             |0                              
2023-12-08 |AP404P10200  |1,860.50    |0.00     |0.00     |0.00     |0.00     |1,736.50  |-124.00   |-124.00   |0         |0            |0        |0.00      |-0.9709   |20.92             |0                              
2023-12-08 |AP404P7000   |10.00       |6.50     |6.50     |6.50     |6.50     |6.50      |-3.50     |-3.50     |3         |3            |3        |0.02      |-0.0207   |20.44             |0                              
2023-12-08 |AP404P7100   |14.50       |9.00     |9.00     |9.00     |9.00     |9.50      |-5.50     |-5.00     |3         |3            |3        |0.03      |-0.0294   |20.44             |0                              
2023-12-08 |AP404P7200   |21.00       |12.50    |12.50    |12.50    |12.50    |14.00     |-8.50     |-7.00     |3         |9            |3        |0.04      |-0.0408   |20.43             |0                              
2023-12-08 |AP404P7300   |28.50       |17.50    |17.50    |17.50    |17.50    |20.00     |-11.00    |-8.50     |3         |9            |3        |0.05      |-0.0549   |20.41             |0                              
2023-12-08 |AP404P7400   |39.00       |26.00    |26.00    |26.00    |26.00    |27.00     |-13.00    |-12.00    |3         |9            |3        |0.08      |-0.0717   |20.40             |0                              
2023-12-08 |AP404P7500   |52.00       |0.00     |0.00     |0.00     |0.00     |37.50     |-14.50    |-14.50    |0         |6            |0        |0.00      |-0.0937   |20.39             |0                              
2023-12-08 |AP404P7600   |68.00       |0.00     |0.00     |0.00     |0.00     |50.00     |-18.00    |-18.00    |0         |3            |0        |0.00      |-0.1189   |20.38             |0                              
2023-12-08 |AP404P7700   |87.50       |0.00     |0.00     |0.00     |0.00     |64.50     |-23.00    |-23.00    |0         |0            |0        |0.00      |-0.1473   |20.37             |0                              
2023-12-08 |AP404P7800   |111.50      |0.00     |0.00     |0.00     |0.00     |84.00     |-27.50    |-27.50    |0         |0            |0        |0.00      |-0.1812   |20.37             |0                              
2023-12-08 |AP404P7900   |139.00      |0.00     |0.00     |0.00     |0.00     |107.00    |-32.00    |-32.00    |0         |3            |0        |0.00      |-0.2183   |20.36             |0                              
2023-12-08 |AP404P8000   |171.50      |0.00     |0.00     |0.00     |0.00     |133.00    |-38.50    |-38.50    |0         |0            |0        |0.00      |-0.2581   |20.36             |0                              
2023-12-08 |AP404P8100   |209.50      |0.00     |0.00     |0.00     |0.00     |165.50    |-44.00    |-44.00    |0         |3            |0        |0.00      |-0.3023   |20.36             |0                              
2023-12-08 |AP404P8200   |250.50      |0.00     |0.00     |0.00     |0.00     |201.50    |-49.00    |-49.00    |0         |3            |0        |0.00      |-0.3482   |20.37             |0                              
2023-12-08 |AP404P8300   |298.50      |0.00     |0.00     |0.00     |0.00     |241.50    |-57.00    |-57.00    |0         |0            |0        |0.00      |-0.3956   |20.38             |0                              
2023-12-08 |AP404P8400   |351.00      |0.00     |0.00     |0.00     |0.00     |288.50    |-62.50    |-62.50    |0         |0            |0        |0.00      |-0.4444   |20.39             |0                              
2023-12-08 |AP404P8500   |406.50      |0.00     |0.00     |0.00     |0.00     |339.00    |-67.50    |-67.50    |0         |0            |0        |0.00      |-0.4932   |20.40             |0                              
2023-12-08 |AP404P8600   |470.00      |0.00     |0.00     |0.00     |0.00     |395.00    |-75.00    |-75.00    |0         |0            |0        |0.00      |-0.5416   |20.42             |0                              
2023-12-08 |AP404P8700   |535.50      |0.00     |0.00     |0.00     |0.00     |456.00    |-79.50    |-79.50    |0         |0            |0        |0.00      |-0.5883   |20.45             |0                              
2023-12-08 |AP404P8800   |606.50      |0.00     |0.00     |0.00     |0.00     |519.50    |-87.00    |-87.00    |0         |0            |0        |0.00      |-0.6342   |20.47             |0                              
2023-12-08 |AP404P8900   |681.00      |0.00     |0.00     |0.00     |0.00     |590.50    |-90.50    |-90.50    |0         |0            |0        |0.00      |-0.6761   |20.50             |0                              
2023-12-08 |AP404P9000   |758.50      |0.00     |0.00     |0.00     |0.00     |663.00    |-95.50    |-95.50    |0         |0            |0        |0.00      |-0.7167   |20.53             |0                              
2023-12-08 |AP404P9100   |840.50      |0.00     |0.00     |0.00     |0.00     |740.00    |-100.50   |-100.50   |0         |0            |0        |0.00      |-0.7533   |20.56             |0                              
2023-12-08 |AP404P9200   |923.50      |0.00     |0.00     |0.00     |0.00     |820.50    |-103.00   |-103.00   |0         |0            |0        |0.00      |-0.7872   |20.59             |0                              
2023-12-08 |AP404P9300   |1,011.00    |0.00     |0.00     |0.00     |0.00     |903.00    |-108.00   |-108.00   |0         |0            |0        |0.00      |-0.8181   |20.62             |0                              
2023-12-08 |AP404P9400   |1,099.00    |0.00     |0.00     |0.00     |0.00     |989.00    |-110.00   |-110.00   |0         |0            |0        |0.00      |-0.8451   |20.66             |0                              
2023-12-08 |AP404P9500   |1,190.50    |0.00     |0.00     |0.00     |0.00     |1,077.00  |-113.50   |-113.50   |0         |0            |0        |0.00      |-0.8701   |20.69             |0                              
2023-12-08 |AP404P9600   |1,282.50    |0.00     |0.00     |0.00     |0.00     |1,167.00  |-115.50   |-115.50   |0         |0            |0        |0.00      |-0.8908   |20.72             |0                              
2023-12-08 |AP404P9700   |1,376.50    |0.00     |0.00     |0.00     |0.00     |1,258.50  |-118.00   |-118.00   |0         |0            |0        |0.00      |-0.9104   |20.76             |0                              
2023-12-08 |AP404P9800   |1,471.50    |0.00     |0.00     |0.00     |0.00     |1,352.00  |-119.50   |-119.50   |0         |0            |0        |0.00      |-0.9258   |20.79             |0                              
2023-12-08 |AP404P9900   |1,567.50    |0.00     |0.00     |0.00     |0.00     |1,446.50  |-121.00   |-121.00   |0         |0            |0        |0.00      |-0.9407   |20.82             |0                              
2023-12-08 |AP405C10000  |27.50       |42.00    |42.00    |41.00    |41.00    |56.00     |13.50     |28.50     |24        |51           |24       |0.99      |0.1080    |24.41             |0                              
2023-12-08 |AP405C10200  |20.00       |43.50    |45.00    |43.50    |45.00    |45.00     |25.00     |25.00     |3         |22           |3        |0.13      |0.0883    |25.08             |0                              
2023-12-08 |AP405C10400  |14.50       |0.00     |0.00     |0.00     |0.00     |37.50     |23.00     |23.00     |0         |11           |0        |0.00      |0.0744    |25.75             |0                              
2023-12-08 |AP405C10600  |10.50       |0.00     |0.00     |0.00     |0.00     |30.50     |20.00     |20.00     |0         |5            |0        |0.00      |0.0613    |26.43             |0                              
2023-12-08 |AP405C10800  |8.00        |39.00    |39.00    |31.50    |31.50    |26.50     |23.50     |18.50     |25        |209          |-6       |0.88      |0.0526    |27.10             |0                              
2023-12-08 |AP405C7000   |1,289.50    |0.00     |0.00     |0.00     |0.00     |1,439.50  |150.00    |150.00    |0         |0            |0        |0.00      |0.9184    |24.97             |0                              
2023-12-08 |AP405C7100   |1,198.50    |0.00     |0.00     |0.00     |0.00     |1,347.00  |148.50    |148.50    |0         |0            |0        |0.00      |0.9049    |24.53             |0                              
2023-12-08 |AP405C7200   |1,109.50    |0.00     |0.00     |0.00     |0.00     |1,256.50  |147.00    |147.00    |0         |0            |0        |0.00      |0.8896    |24.11             |0                              
2023-12-08 |AP405C7300   |1,022.00    |0.00     |0.00     |0.00     |0.00     |1,168.00  |146.00    |146.00    |0         |0            |0        |0.00      |0.8715    |23.71             |0                              
2023-12-08 |AP405C7400   |939.00      |0.00     |0.00     |0.00     |0.00     |1,080.00  |141.00    |141.00    |0         |0            |0        |0.00      |0.8525    |23.32             |0                              
2023-12-08 |AP405C7500   |856.50      |0.00     |0.00     |0.00     |0.00     |996.50    |140.00    |140.00    |0         |0            |0        |0.00      |0.8292    |22.96             |0                              
2023-12-08 |AP405C7600   |779.50      |0.00     |0.00     |0.00     |0.00     |913.00    |133.50    |133.50    |0         |0            |0        |0.00      |0.8051    |22.62             |0                              
2023-12-08 |AP405C7700   |704.50      |0.00     |0.00     |0.00     |0.00     |835.00    |130.50    |130.50    |0         |0            |0        |0.00      |0.7766    |22.32             |0                              
2023-12-08 |AP405C7800   |635.00      |0.00     |0.00     |0.00     |0.00     |757.50    |122.50    |122.50    |0         |0            |0        |0.00      |0.7469    |22.04             |0                              
2023-12-08 |AP405C7900   |568.00      |700.00   |700.00   |700.00   |700.00   |686.00    |132.00    |118.00    |2         |1            |-1       |1.39      |0.7133    |21.79             |0                              
2023-12-08 |AP405C8000   |507.00      |675.50   |681.00   |675.50   |681.00   |616.50    |174.00    |109.50    |2         |2            |-2       |1.36      |0.6783    |21.59             |0                              
2023-12-08 |AP405C8100   |450.00      |564.00   |585.50   |564.00   |585.50   |553.50    |135.50    |103.50    |2         |4            |-2       |1.15      |0.6404    |21.41             |0                              
2023-12-08 |AP405C8200   |397.50      |450.50   |513.00   |450.50   |513.00   |492.00    |115.50    |94.50     |3         |7            |-3       |1.43      |0.6015    |21.28             |0                              
2023-12-08 |AP405C8300   |350.00      |363.00   |488.50   |363.00   |486.50   |438.50    |136.50    |88.50     |30        |40           |1        |13.70     |0.5611    |21.19             |0                              
2023-12-08 |AP405C8400   |306.50      |454.00   |454.00   |318.00   |438.50   |386.00    |132.00    |79.50     |23        |17           |-2       |9.27      |0.5204    |21.14             |0                              
2023-12-08 |AP405C8500   |268.00      |275.00   |400.00   |275.00   |387.50   |342.00    |119.50    |74.00     |20        |45           |1        |7.44      |0.4800    |21.13             |0                              
2023-12-08 |AP405C8600   |233.00      |257.00   |350.50   |257.00   |343.50   |299.50    |110.50    |66.50     |23        |36           |2        |7.34      |0.4399    |21.16             |0                              
2023-12-08 |AP405C8700   |202.50      |212.50   |309.00   |210.00   |301.50   |265.00    |99.00     |62.50     |35        |66           |-1       |9.64      |0.4021    |21.23             |0                              
2023-12-08 |AP405C8800   |175.00      |175.00   |271.00   |175.00   |270.50   |231.00    |95.50     |56.00     |77        |50           |0        |16.84     |0.3649    |21.33             |0                              
2023-12-08 |AP405C8900   |151.50      |157.50   |229.00   |157.50   |229.00   |204.50    |77.50     |53.00     |6         |34           |2        |1.23      |0.3314    |21.47             |0                              
2023-12-08 |AP405C9000   |130.50      |138.50   |202.00   |103.50   |199.00   |178.50    |68.50     |48.00     |32        |88           |-1       |5.42      |0.2990    |21.64             |0                              
2023-12-08 |AP405C9100   |112.00      |116.00   |173.00   |116.00   |173.00   |158.00    |61.00     |46.00     |37        |22           |2        |5.90      |0.2703    |21.84             |0                              
2023-12-08 |AP405C9200   |96.50       |94.00    |146.50   |94.00    |146.50   |139.00    |50.00     |42.50     |21        |64           |1        |2.75      |0.2435    |22.06             |0                              
2023-12-08 |AP405C9300   |82.00       |0.00     |0.00     |0.00     |0.00     |122.00    |40.00     |40.00     |0         |78           |0        |0.00      |0.2190    |22.31             |0                              
2023-12-08 |AP405C9400   |71.00       |0.00     |0.00     |0.00     |0.00     |109.00    |38.00     |38.00     |0         |73           |0        |0.00      |0.1979    |22.57             |0                              
2023-12-08 |AP405C9500   |60.00       |69.50    |102.00   |64.00    |102.00   |96.00     |42.00     |36.00     |50        |202          |24       |4.43      |0.1776    |22.85             |0                              
2023-12-08 |AP405C9600   |52.00       |63.00    |75.50    |61.00    |67.00    |86.00     |15.00     |34.00     |31        |98           |24       |2.13      |0.1606    |23.14             |0                              
2023-12-08 |AP405C9700   |44.00       |43.00    |57.00    |43.00    |56.50    |77.00     |12.50     |33.00     |28        |140          |24       |1.42      |0.1453    |23.45             |0                              
2023-12-08 |AP405C9800   |37.50       |54.00    |69.50    |54.00    |69.50    |68.00     |32.00     |30.50     |25        |28           |24       |1.39      |0.1306    |23.76             |0                              
2023-12-08 |AP405C9900   |32.50       |46.00    |56.50    |46.00    |56.50    |61.50     |24.00     |29.00     |26        |34           |21       |1.26      |0.1186    |24.09             |0                              
2023-12-08 |AP405P10000  |1,771.50    |0.00     |0.00     |0.00     |0.00     |1,643.50  |-128.00   |-128.00   |0         |0            |0        |0.00      |-0.8904   |24.41             |0                              
2023-12-08 |AP405P10200  |1,964.50    |0.00     |0.00     |0.00     |0.00     |1,832.00  |-132.50   |-132.50   |0         |0            |0        |0.00      |-0.9113   |25.08             |0                              
2023-12-08 |AP405P10400  |2,159.50    |0.00     |0.00     |0.00     |0.00     |2,024.50  |-135.00   |-135.00   |0         |0            |0        |0.00      |-0.9263   |25.75             |0                              
2023-12-08 |AP405P10600  |2,356.00    |0.00     |0.00     |0.00     |0.00     |2,217.50  |-138.50   |-138.50   |0         |0            |0        |0.00      |-0.9406   |26.43             |0                              
2023-12-08 |AP405P10800  |2,554.00    |0.00     |0.00     |0.00     |0.00     |2,412.50  |-141.50   |-141.50   |0         |0            |0        |0.00      |-0.9505   |27.10             |0                              
2023-12-08 |AP405P7000   |49.50       |38.00    |38.00    |30.00    |34.00    |44.50     |-15.50    |-5.00     |10        |18           |10       |0.34      |-0.0796   |24.97             |0                              
2023-12-08 |AP405P7100   |58.50       |44.00    |46.00    |44.00    |46.00    |52.00     |-12.50    |-6.50     |4         |78           |-1       |0.18      |-0.0925   |24.53             |0                              
2023-12-08 |AP405P7200   |69.50       |63.50    |63.50    |40.00    |40.00    |61.00     |-29.50    |-8.50     |26        |81           |25       |1.11      |-0.1072   |24.11             |0                              
2023-12-08 |AP405P7300   |81.50       |74.00    |74.00    |49.00    |49.00    |72.00     |-32.50    |-9.50     |37        |107          |6        |2.15      |-0.1246   |23.71             |0                              
2023-12-08 |AP405P7400   |97.50       |66.00    |66.00    |62.00    |62.00    |83.50     |-35.50    |-14.00    |46        |185          |24       |2.92      |-0.1431   |23.32             |0                              
2023-12-08 |AP405P7500   |114.50      |93.00    |93.00    |74.50    |79.50    |99.50     |-35.00    |-15.00    |103       |519          |-8       |8.75      |-0.1658   |22.96             |0                              
2023-12-08 |AP405P7600   |137.00      |98.50    |98.50    |98.50    |98.50    |115.50    |-38.50    |-21.50    |2         |160          |0        |0.20      |-0.1894   |22.62             |0                              
2023-12-08 |AP405P7700   |161.00      |155.00   |155.00   |106.00   |109.00   |137.00    |-52.00    |-24.00    |17        |120          |6        |2.08      |-0.2175   |22.32             |0                              
2023-12-08 |AP405P7800   |191.00      |157.00   |157.00   |141.00   |141.00   |159.00    |-50.00    |-32.00    |3         |71           |1        |0.45      |-0.2468   |22.04             |0                              
2023-12-08 |AP405P7900   |223.50      |214.00   |214.00   |153.00   |162.00   |187.00    |-61.50    |-36.50    |72        |141          |26       |12.43     |-0.2800   |21.79             |0                              
2023-12-08 |AP405P8000   |262.00      |262.00   |262.00   |184.50   |191.50   |216.50    |-70.50    |-45.50    |82        |218          |-15      |17.42     |-0.3147   |21.59             |0                              
2023-12-08 |AP405P8100   |304.00      |243.00   |243.00   |217.00   |224.50   |252.50    |-79.50    |-51.50    |16        |98           |-3       |3.65      |-0.3524   |21.41             |0                              
2023-12-08 |AP405P8200   |351.00      |334.00   |334.00   |261.00   |264.00   |290.50    |-87.00    |-60.50    |34        |74           |-6       |9.35      |-0.3911   |21.28             |0                              
2023-12-08 |AP405P8300   |402.50      |327.00   |332.50   |303.50   |305.00   |336.00    |-97.50    |-66.50    |23        |60           |-11      |7.16      |-0.4314   |21.19             |0                              
2023-12-08 |AP405P8400   |458.50      |400.00   |400.00   |347.00   |347.00   |383.00    |-111.50   |-75.50    |10        |21           |-3       |3.75      |-0.4722   |21.14             |0                              
2023-12-08 |AP405P8500   |519.00      |426.50   |426.50   |392.50   |394.00   |438.50    |-125.00   |-80.50    |5         |275          |-2       |2.01      |-0.5125   |21.13             |0                              
2023-12-08 |AP405P8600   |583.50      |474.00   |474.00   |451.00   |451.00   |495.00    |-132.50   |-88.50    |2         |26           |-1       |0.93      |-0.5528   |21.16             |0                              
2023-12-08 |AP405P8700   |652.50      |0.00     |0.00     |0.00     |0.00     |559.50    |-93.00    |-93.00    |0         |24           |0        |0.00      |-0.5907   |21.23             |0                              
2023-12-08 |AP405P8800   |724.00      |0.00     |0.00     |0.00     |0.00     |625.00    |-99.00    |-99.00    |0         |14           |0        |0.00      |-0.6281   |21.33             |0                              
2023-12-08 |AP405P8900   |799.50      |0.00     |0.00     |0.00     |0.00     |697.50    |-102.00   |-102.00   |0         |17           |0        |0.00      |-0.6618   |21.47             |0                              
2023-12-08 |AP405P9000   |878.00      |0.00     |0.00     |0.00     |0.00     |771.00    |-107.00   |-107.00   |0         |7            |0        |0.00      |-0.6946   |21.64             |0                              
2023-12-08 |AP405P9100   |959.00      |0.00     |0.00     |0.00     |0.00     |850.00    |-109.00   |-109.00   |0         |0            |0        |0.00      |-0.7236   |21.84             |0                              
2023-12-08 |AP405P9200   |1,043.00    |0.00     |0.00     |0.00     |0.00     |930.50    |-112.50   |-112.50   |0         |0            |0        |0.00      |-0.7509   |22.06             |0                              
2023-12-08 |AP405P9300   |1,128.00    |0.00     |0.00     |0.00     |0.00     |1,013.00  |-115.00   |-115.00   |0         |0            |0        |0.00      |-0.7758   |22.31             |0                              
2023-12-08 |AP405P9400   |1,216.50    |0.00     |0.00     |0.00     |0.00     |1,099.50  |-117.00   |-117.00   |0         |0            |0        |0.00      |-0.7973   |22.57             |0                              
2023-12-08 |AP405P9500   |1,305.50    |0.00     |0.00     |0.00     |0.00     |1,186.00  |-119.50   |-119.50   |0         |0            |0        |0.00      |-0.8182   |22.85             |0                              
2023-12-08 |AP405P9600   |1,397.00    |0.00     |0.00     |0.00     |0.00     |1,275.00  |-122.00   |-122.00   |0         |0            |0        |0.00      |-0.8357   |23.14             |0                              
2023-12-08 |AP405P9700   |1,489.00    |0.00     |0.00     |0.00     |0.00     |1,366.00  |-123.00   |-123.00   |0         |0            |0        |0.00      |-0.8514   |23.45             |0                              
2023-12-08 |AP405P9800   |1,582.00    |0.00     |0.00     |0.00     |0.00     |1,456.50  |-125.50   |-125.50   |0         |0            |0        |0.00      |-0.8667   |23.76             |0                              
2023-12-08 |AP405P9900   |1,677.00    |0.00     |0.00     |0.00     |0.00     |1,549.50  |-127.50   |-127.50   |0         |0            |0        |0.00      |-0.8793   |24.09             |0                              
2023-12-11 |AP403C10000  |17.00       |0.00     |0.00     |0.00     |0.00     |13.00     |-4.00     |-4.00     |0         |9            |0        |0.00      |0.0418    |25.67             |0                              
2023-12-11 |AP403C10200  |13.00       |0.00     |0.00     |0.00     |0.00     |10.00     |-3.00     |-3.00     |0         |14           |0        |0.00      |0.0323    |26.85             |0                              
2023-12-11 |AP403C10400  |10.50       |0.00     |0.00     |0.00     |0.00     |8.00      |-2.50     |-2.50     |0         |12           |0        |0.00      |0.0245    |27.99             |0                              
2023-12-11 |AP403C10600  |8.50        |0.00     |0.00     |0.00     |0.00     |6.50      |-2.00     |-2.00     |0         |12           |0        |0.00      |0.0196    |29.08             |0                              
2023-12-11 |AP403C7100   |1,412.00    |0.00     |0.00     |0.00     |0.00     |1,377.50  |-34.50    |-34.50    |0         |0            |0        |0.00      |0.9650    |27.47             |0                              
2023-12-11 |AP403C7200   |1,315.50    |0.00     |0.00     |0.00     |0.00     |1,281.00  |-34.50    |-34.50    |0         |0            |0        |0.00      |0.9554    |26.91             |0                              
2023-12-11 |AP403C7300   |1,220.00    |0.00     |0.00     |0.00     |0.00     |1,185.50  |-34.50    |-34.50    |0         |0            |0        |0.00      |0.9435    |26.36             |0                              
2023-12-11 |AP403C7400   |1,125.50    |0.00     |0.00     |0.00     |0.00     |1,090.50  |-35.00    |-35.00    |0         |0            |0        |0.00      |0.9297    |25.80             |0                              
2023-12-11 |AP403C7500   |1,032.50    |0.00     |0.00     |0.00     |0.00     |998.00    |-34.50    |-34.50    |0         |0            |0        |0.00      |0.9119    |25.25             |0                              
